id,gender_encoded,category_bottom,category_footwear,category_top,style_casual,style_formal,style_sportswear
33300,1,1,0,0,1,0,0
41720,0,0,1,0,1,0,0
11050,1,0,0,1,1,0,0
5175,0,0,0,1,1,0,0
14522,1,0,0,1,0,1,0
45380,0,0,1,0,1,0,0
33132,0,0,1,0,1,0,0
57477,1,0,1,0,1,0,0
11262,1,1,0,0,1,0,0
5347,1,0,1,0,0,0,1
4295,1,0,0,1,1,0,0
36440,1,0,1,0,0,0,1
16047,1,0,0,1,1,0,0
19833,1,0,0,1,1,0,0
34317,1,0,0,1,1,0,0
17195,1,0,0,1,1,0,0
8458,0,0,0,1,1,0,0
42397,0,0,0,1,1,0,0
13535,1,0,1,0,0,0,1
2162,1,0,0,1,1,0,0
16281,1,0,0,1,1,0,0
23166,1,0,0,1,1,0,0
12621,1,0,0,1,1,0,0
26414,1,0,0,1,1,0,0
3276,1,0,0,1,1,0,0
43083,0,1,0,0,1,0,0
10176,1,0,1,0,1,0,0
24343,1,0,0,1,1,0,0
37754,1,0,0,1,1,0,0
5181,1,0,0,1,1,0,0
53211,1,0,0,1,0,1,0
45374,0,0,1,0,1,0,0
11898,1,0,1,0,0,1,0
4053,1,0,0,1,1,0,0
40434,0,1,0,0,1,0,0
10344,1,0,0,1,1,0,0
57483,1,0,1,0,1,0,0
11296,1,1,0,0,1,0,0
37566,0,0,0,1,1,0,0
4261,1,0,0,1,1,0,0
21403,1,0,0,1,1,0,0
15636,1,0,0,1,1,0,0
32828,0,0,1,0,1,0,0
3878,1,0,0,1,1,0,0
35231,1,0,1,0,0,1,0
47611,0,0,1,0,1,0,0
18915,1,0,0,1,1,0,0
6536,1,1,0,0,0,0,1
17161,1,0,0,1,1,0,0
3044,1,0,0,1,1,0,0
31691,1,0,1,0,1,0,0
2196,1,0,1,0,0,0,1
32470,0,0,0,1,0,0,1
59941,1,0,1,0,1,0,0
40050,1,0,0,1,1,0,0
10720,1,1,0,0,0,0,1
56909,0,0,1,0,1,0,0
21067,1,0,1,0,1,0,0
14380,0,0,1,0,1,0,0
38976,0,1,0,0,1,0,0
37102,1,1,0,0,0,1,0
13999,1,0,0,1,0,0,1
6152,1,0,1,0,1,0,0
17505,1,0,0,1,1,0,0
35655,1,0,1,0,1,0,0
30327,1,0,0,1,1,0,0
3420,1,0,0,1,1,0,0
17737,0,0,1,0,1,0,0
6360,1,0,1,0,1,0,0
35467,0,0,1,0,1,0,0
13397,1,0,0,1,1,0,0
12245,1,0,0,1,0,1,0
3612,1,0,0,1,0,0,1
10512,0,0,0,1,1,0,0
24727,1,0,1,0,1,0,0
40262,1,0,0,1,1,0,0
15060,1,0,1,0,0,1,0
5985,1,0,0,1,1,0,0
4857,1,0,0,1,0,0,1
43887,0,0,1,0,1,0,0
49581,0,0,1,0,1,0,0
12619,1,0,0,1,1,0,0
35807,0,0,1,0,1,0,0
18323,1,0,0,1,1,0,0
23962,1,0,0,1,1,0,0
48453,1,0,0,1,1,0,0
9774,1,0,0,1,1,0,0
3840,0,0,1,0,1,0,0
17159,1,0,0,1,1,0,0
47629,0,0,1,0,1,0,0
8494,0,1,0,0,1,0,0
9546,1,0,0,1,0,0,1
44890,1,0,0,1,1,0,0
24149,1,0,0,1,1,0,0
45942,0,0,0,1,1,0,0
24975,0,0,0,1,1,0,0
32810,0,0,1,0,1,0,0
4259,1,0,0,1,1,0,0
12873,1,0,1,0,0,1,0
9122,1,0,1,0,1,0,0
18575,1,0,0,1,1,0,0
6956,1,0,0,1,1,0,0
7884,1,1,0,0,1,0,0
21863,0,0,0,1,1,0,0
32448,1,1,0,0,0,0,1
10718,0,0,0,1,0,0,1
40068,1,1,0,0,1,0,0
41986,1,0,0,1,1,0,0
59145,0,0,1,0,1,0,0
56931,0,0,1,0,1,0,0
41388,0,0,0,1,1,0,0
38340,0,0,0,1,1,0,0
15058,1,0,1,0,0,1,0
26874,0,0,0,1,1,0,0
18747,0,0,0,1,1,0,0
9310,1,0,0,1,1,0,0
19695,1,0,0,1,1,0,0
26048,1,0,0,1,0,1,0
28314,1,0,1,0,0,1,0
13955,1,0,0,1,1,0,0
8838,1,1,0,0,1,0,0
43619,0,0,0,1,1,0,0
13169,0,0,1,0,1,0,0
7870,1,0,0,1,1,0,0
19453,1,0,0,1,1,0,0
31239,1,0,0,1,1,0,0
8004,1,0,0,1,0,0,1
41972,0,0,0,1,1,0,0
39868,0,0,1,0,1,0,0
57817,0,0,0,1,1,0,0
20179,1,0,0,1,1,0,0
39266,1,0,1,0,1,0,0
14942,1,0,0,1,1,0,0
34579,0,0,0,1,1,0,0
16629,1,0,0,1,1,0,0
26880,0,0,0,1,1,0,0
8236,1,0,1,0,0,1,0
19661,1,0,0,1,1,0,0
12289,1,1,0,0,0,1,0
33338,1,0,1,0,0,1,0
5971,1,0,0,1,1,0,0
41718,0,0,1,0,1,0,0
39602,0,0,1,0,1,0,0
37798,1,0,0,1,0,1,0
43873,1,0,1,0,1,0,0
28542,1,0,0,1,1,0,0
22844,1,0,1,0,1,0,0
2368,1,0,1,0,1,0,0
9780,1,0,0,1,1,0,0
2966,1,0,1,0,1,0,0
19037,0,0,1,0,1,0,0
3088,1,0,0,1,1,0,0
8460,0,0,0,1,1,0,0
44864,1,0,0,1,1,0,0
14728,1,0,0,1,1,0,0
33936,1,0,0,1,1,0,0
36478,1,0,1,0,1,0,0
17730,1,0,1,0,1,0,0
23505,1,0,1,0,0,0,1
35460,1,0,0,1,1,0,0
13390,1,0,0,1,1,0,0
30112,1,0,0,1,1,0,0
26077,1,0,0,1,0,1,0
12242,1,0,0,1,0,1,0
32645,1,1,0,0,0,0,1
40265,1,0,0,1,1,0,0
14989,1,0,0,1,1,0,0
24720,1,0,1,0,1,0,0
32477,1,0,0,1,1,0,0
37939,0,0,0,1,1,0,0
40057,1,0,0,1,1,0,0
15255,0,0,1,0,1,0,0
38971,1,0,0,1,1,0,0
53440,1,0,1,0,0,0,1
14387,0,0,1,0,1,0,0
17502,1,0,0,1,1,0,0
6155,1,0,0,1,1,0,0
35652,1,0,1,0,0,1,0
30320,1,0,0,1,1,0,0
6969,0,0,0,1,1,0,0
42700,0,0,1,0,1,0,0
3427,1,0,0,1,1,0,0
10343,0,0,0,1,1,0,0
40433,0,1,0,0,1,0,0
38529,1,0,1,0,0,0,1
11291,1,1,0,0,1,0,0
37561,0,0,0,1,1,0,0
15631,1,1,0,0,0,0,1
21404,1,0,0,1,1,0,0
4266,1,0,1,0,0,0,1
25898,0,1,0,0,1,0,0
29669,1,0,0,1,1,0,0
17166,1,0,0,1,1,0,0
18912,1,0,0,1,1,0,0
47616,0,0,1,0,1,0,0
26621,1,0,1,0,0,0,1
3043,0,0,1,0,1,0,0
2191,1,1,0,0,0,0,1
16286,1,0,0,1,1,0,0
6703,0,0,0,1,1,0,0
23161,1,0,0,1,1,0,0
3271,1,0,0,1,1,0,0
12626,1,0,0,1,1,0,0
43084,0,0,0,1,0,0,1
24344,1,0,0,1,0,0,1
10171,1,0,1,0,0,1,0
4868,1,0,0,1,1,0,0
37753,1,0,0,1,1,0,0
5186,1,0,0,1,1,0,0
4054,1,0,0,1,1,0,0
45373,0,0,1,0,1,0,0
24182,1,0,1,0,1,0,0
57470,1,0,1,0,1,0,0
11265,1,1,0,0,1,0,0
5340,1,0,1,0,1,0,0
37595,1,0,0,1,1,0,0
14717,0,0,0,1,1,0,0
4292,1,0,0,1,1,0,0
36447,1,0,1,0,0,0,1
19834,1,0,0,1,1,0,0
22275,0,0,1,0,1,0,0
17192,1,0,0,1,1,0,0
19008,0,0,0,1,1,0,0
42390,0,0,0,1,1,0,0
31662,1,0,0,1,1,0,0
2165,1,0,0,1,1,0,0
43242,1,0,1,0,0,0,1
13532,1,0,1,0,0,0,1
16272,1,0,0,1,1,0,0
23195,1,0,0,1,1,0,0
31450,1,0,0,1,0,0,1
3285,1,0,0,1,1,0,0
13700,1,0,1,0,0,0,1
48498,0,1,0,0,1,0,0
33307,1,1,0,0,1,0,0
10185,1,0,0,1,1,0,0
11057,1,0,0,1,1,0,0
41727,0,0,1,0,1,0,0
20710,1,0,1,0,1,0,0
5172,0,0,0,1,1,0,0
45387,0,0,1,0,1,0,0
16616,1,0,0,1,1,0,0
7241,1,0,1,0,0,1,0
13364,1,0,1,0,1,0,0
27151,1,0,0,1,0,1,0
28925,1,0,0,1,1,0,0
8209,1,0,0,1,1,0,0
26083,1,0,0,1,0,1,0
11433,0,0,0,1,1,0,0
39259,1,0,1,0,1,0,0
33763,1,0,1,0,1,0,0
36211,1,1,0,0,1,0,0
20374,0,0,0,1,1,0,0
44631,1,1,0,0,0,0,1
5516,1,0,0,1,1,0,0
57014,0,0,1,0,1,0,0
33551,1,0,0,1,1,0,0
39857,1,0,0,1,1,0,0
44403,1,0,1,0,0,0,1
20146,1,0,0,1,1,0,0
14373,0,0,1,0,1,0,0
38985,1,0,0,1,1,0,0
22611,1,0,0,1,0,0,1
16424,1,0,0,1,1,0,0
8807,1,0,0,1,1,0,0
2501,1,0,1,0,1,0,0
13156,1,0,0,1,1,0,0
23143,0,0,0,1,1,0,0
6721,1,0,0,1,1,0,0
22091,1,0,1,0,1,0,0
2381,1,0,1,0,0,1,0
9769,1,1,0,0,1,0,0
12604,0,0,0,1,1,0,0
3253,1,0,1,0,1,0,0
42174,1,0,0,1,1,0,0
11081,1,0,0,1,1,0,0
10153,1,0,1,0,0,1,0
5998,1,0,0,1,1,0,0
45351,0,0,1,0,1,0,0
4076,0,0,1,0,1,0,0
37771,1,0,0,1,1,0,0
40411,0,0,0,1,1,0,0
10361,1,0,0,1,1,0,0
4244,1,0,0,1,1,0,0
21426,0,0,0,1,1,0,0
15613,1,1,0,0,0,0,1
37543,1,0,0,1,1,0,0
5396,1,0,1,0,0,0,1
47634,0,0,1,0,1,0,0
18930,1,0,0,1,1,0,0
6513,0,0,0,1,1,0,0
28799,1,1,0,0,1,0,0
51751,0,0,1,0,1,0,0
17978,1,0,1,0,1,0,0
3061,1,0,0,1,1,0,0
8489,0,0,0,1,1,0,0
26603,1,0,1,0,0,0,1
33587,1,0,0,1,1,0,0
40075,1,0,0,1,0,0,1
32455,1,0,0,1,1,0,0
38953,1,0,0,1,1,0,0
20190,1,0,0,1,1,0,0
4620,0,0,0,1,1,0,0
21042,0,0,1,0,1,0,0
35670,1,0,1,0,1,0,0
46382,1,0,0,1,1,0,0
6177,1,0,0,1,1,0,0
9903,1,1,0,0,1,0,0
42722,0,0,1,0,1,0,0
12052,1,0,0,1,1,0,0
26267,1,0,0,1,1,0,0
18568,1,0,1,0,1,0,0
13180,1,0,1,0,0,0,1
30302,1,0,0,1,1,0,0
35442,0,0,0,1,1,0,0
7297,1,0,0,1,1,0,0
26869,0,0,0,1,1,0,0
17712,0,0,1,0,1,0,0
34590,0,0,0,1,1,0,0
19688,1,1,0,0,1,0,0
12260,1,0,0,1,0,1,0
26055,1,0,0,1,0,1,0
3637,1,0,1,0,1,0,0
29821,1,0,0,1,1,0,0
27187,1,0,0,1,1,0,0
24702,1,0,1,0,1,0,0
41395,1,0,0,1,1,0,0
15045,1,0,0,1,0,0,1
4412,1,0,0,1,1,0,0
20958,1,0,0,1,1,0,0
40081,1,0,0,1,0,0,1
25416,1,0,1,0,0,0,1
41153,0,1,0,0,1,0,0
14351,0,0,1,0,1,0,0
20164,1,0,0,1,1,0,0
5706,1,0,1,0,1,0,0
44421,1,0,1,0,1,0,0
36001,1,0,0,1,1,0,0
15283,1,0,0,1,1,0,0
16406,1,0,0,1,1,0,0
8825,1,0,0,1,1,0,0
7051,1,0,0,1,1,0,0
35684,1,0,1,0,1,0,0
46376,1,0,0,1,1,0,0
6183,1,0,0,1,1,0,0
13948,0,1,0,0,1,0,0
34756,0,0,1,0,1,0,0
26293,1,0,0,1,1,0,0
13174,0,0,1,0,1,0,0
7263,1,0,1,0,1,0,0
16634,1,0,0,1,1,0,0
22401,1,0,0,1,1,0,0
50021,0,1,0,0,1,0,0
31016,1,0,0,1,0,1,0
27173,1,0,0,1,0,1,0
13346,0,1,0,0,1,0,0
57204,0,1,0,0,1,0,0
33741,0,0,0,1,1,0,0
41361,1,1,0,0,1,0,0
11411,1,0,0,1,1,0,0
5534,1,0,1,0,0,0,1
44613,1,0,1,0,0,0,1
36233,0,0,1,0,0,0,1
34100,1,0,0,1,1,0,0
7607,1,0,0,1,1,0,0
16250,0,0,0,1,1,0,0
51597,0,1,0,0,1,0,0
43052,1,1,0,0,1,0,0
2375,1,0,1,0,0,1,0
22859,1,0,1,0,1,0,0
41705,0,0,1,0,1,0,0
11075,1,0,0,1,1,0,0
4082,1,0,0,1,1,0,0
5150,0,0,0,1,1,0,0
37785,1,0,0,1,1,0,0
14507,1,0,0,1,0,0,1
33117,0,0,1,0,1,0,0
44879,1,0,0,1,1,0,0
36465,1,0,1,0,1,0,0
52120,1,0,0,1,1,0,0
14735,1,0,0,1,0,1,0
34332,1,0,0,1,1,0,0
16062,1,1,0,0,1,0,0
22257,0,0,1,0,1,0,0
7435,1,0,0,1,1,0,0
19816,1,0,0,1,1,0,0
13510,1,0,0,1,1,0,0
2147,1,0,0,1,1,0,0
31640,1,0,0,1,1,0,0
3095,1,0,0,1,1,0,0
10508,0,0,0,1,1,0,0
40278,1,1,0,0,1,0,0
14994,1,0,0,1,1,0,0
15846,1,0,0,1,1,0,0
1963,1,0,1,0,0,0,1
29022,1,0,0,1,1,0,0
9332,0,0,0,1,1,0,0
18765,0,0,1,0,1,0,0
12851,0,0,0,1,1,0,0
26258,1,1,0,0,0,0,1
18557,0,0,1,0,1,0,0
6974,1,0,0,1,1,0,0
38150,0,0,0,1,1,0,0
56913,0,0,1,0,1,0,0
59167,1,0,1,0,0,1,0
15248,1,0,1,0,1,0,0
29674,1,0,0,1,1,0,0
3862,1,0,0,1,1,0,0
17947,1,1,0,0,0,0,1
45960,0,0,0,1,1,0,0
38534,1,0,1,0,1,0,0
57499,1,0,1,0,1,0,0
32832,0,0,1,0,1,0,0
21419,0,0,0,1,1,0,0
4875,1,0,0,1,1,0,0
11882,1,0,1,0,0,1,0
4049,1,0,1,0,0,0,1
9756,1,0,0,1,1,0,0
23940,1,0,1,0,0,0,1
2944,1,0,0,1,1,0,0
22268,0,0,1,0,1,0,0
3896,0,1,0,0,1,0,0
19829,1,0,0,1,1,0,0
9590,1,0,0,1,0,1,0
8442,0,0,0,1,1,0,0
19015,0,0,0,1,1,0,0
11278,1,0,0,1,1,0,0
39412,1,0,0,1,1,0,0
33128,0,0,1,0,1,0,0
44846,1,0,0,1,1,0,0
37588,0,0,0,1,1,0,0
39620,0,0,1,0,1,0,0
4881,1,0,0,1,1,0,0
5953,1,0,0,1,1,0,0
28560,1,0,0,1,1,0,0
23188,1,0,0,1,1,0,0
22866,1,0,1,0,1,0,0
3298,0,0,1,0,0,0,1
14960,1,0,0,1,1,0,0
20369,1,0,0,1,1,0,0
1997,1,1,0,0,0,0,1
35489,1,0,1,0,0,1,0
19643,0,0,0,1,1,0,0
31029,1,0,0,1,1,0,0
8214,1,0,1,0,0,0,1
16439,1,0,0,1,1,0,0
13977,1,0,1,0,1,0,0
8026,1,1,0,0,0,0,1
6980,1,0,0,1,1,0,0
57009,0,0,1,0,1,0,0
39076,1,0,0,1,1,0,0
5739,1,0,1,0,0,0,1
11240,0,1,0,0,1,0,0
33110,0,0,1,0,1,0,0
52127,1,0,0,1,1,0,0
36462,1,0,1,0,0,0,1
14732,1,0,0,1,0,1,0
34335,1,0,0,1,1,0,0
7432,1,1,0,0,0,0,1
19811,1,0,0,1,1,0,0
16065,1,1,0,0,1,0,0
30795,1,0,0,1,1,0,0
2140,1,0,0,1,1,0,0
13517,1,0,0,1,1,0,0
34107,0,0,0,1,1,0,0
28558,1,0,0,1,1,0,0
51590,0,1,0,0,1,0,0
7600,0,0,1,0,0,0,1
2372,1,0,1,0,0,1,0
43055,1,0,0,1,1,0,0
11072,1,0,0,1,1,0,0
39618,0,0,1,0,1,0,0
41702,0,0,1,0,1,0,0
33322,1,0,0,1,1,0,0
4085,1,0,0,1,1,0,0
20735,0,0,1,0,1,0,0
14500,1,0,1,0,1,0,0
5157,1,0,0,1,1,0,0
37782,1,0,0,1,1,0,0
22406,1,0,0,1,0,1,0
16633,1,0,0,1,1,0,0
34563,1,0,1,0,1,0,0
50026,0,1,0,0,1,0,0
13341,0,1,0,0,1,0,0
27174,1,0,0,1,0,1,0
2716,0,0,0,1,1,0,0
14958,1,0,0,1,1,0,0
33746,0,0,0,1,1,0,0
57203,0,0,0,1,1,0,0
11416,1,0,0,1,1,0,0
20351,1,1,0,0,1,0,0
44614,1,0,1,0,0,0,1
5533,1,0,1,0,0,0,1
59399,0,0,0,1,1,0,0
57031,0,0,0,1,1,0,0
33574,1,0,0,1,1,0,0
41154,0,1,0,0,1,0,0
25411,1,0,1,0,0,0,1
5701,1,0,1,0,1,0,0
20163,1,0,0,1,1,0,0
14356,0,0,1,0,1,0,0
39872,0,0,1,0,1,0,0
15284,1,0,1,0,0,0,1
41968,1,0,0,1,1,0,0
35683,1,0,1,0,1,0,0
16401,1,0,0,1,1,0,0
34751,1,0,1,0,1,0,0
26294,1,0,0,1,1,0,0
19449,1,0,0,1,1,0,0
35445,0,0,0,1,1,0,0
7290,1,0,0,1,1,0,0
34597,0,0,0,1,1,0,0
6342,0,0,1,0,1,0,0
17715,1,0,0,1,1,0,0
29826,1,0,0,1,1,0,0
12267,1,0,0,1,0,1,0
27180,1,1,0,0,0,1,0
41392,1,0,0,1,1,0,0
4415,1,0,0,1,1,0,0
33580,1,0,0,1,1,0,0
32452,1,1,0,0,0,0,1
20197,1,0,0,1,1,0,0
38954,1,0,0,1,1,0,0
15270,0,0,1,0,1,0,0
4627,1,0,1,0,0,0,1
45500,0,1,0,0,1,0,0
46385,1,0,0,1,1,0,0
35677,1,0,1,0,1,0,0
29228,1,0,1,0,1,0,0
9904,1,0,1,0,0,0,1
6170,1,0,0,1,1,0,0
26260,1,1,0,0,0,0,1
12055,1,0,0,1,1,0,0
42725,0,0,1,0,1,0,0
30305,1,0,0,1,1,0,0
13187,1,0,1,0,1,0,0
45958,0,0,0,1,1,0,0
10366,0,1,0,0,1,0,0
40416,0,0,0,1,1,0,0
1731,0,0,1,0,0,0,1
15614,1,0,0,1,0,0,1
21421,0,0,0,1,1,0,0
4243,1,0,0,1,1,0,0
37544,1,0,0,1,1,0,0
5391,1,0,1,0,0,0,1
2988,1,0,1,0,1,0,0
18937,1,0,0,1,1,0,0
47633,0,0,1,0,1,0,0
51756,0,0,1,0,1,0,0
26604,0,0,1,0,0,0,1
12431,0,0,1,0,1,0,0
3066,0,0,0,1,1,0,0
23144,0,0,0,1,1,0,0
22096,1,0,1,0,1,0,0
48449,1,0,0,1,1,0,0
42173,1,0,0,1,1,0,0
3254,0,0,1,0,1,0,0
11086,1,0,0,1,1,0,0
10154,1,0,1,0,1,0,0
4071,0,0,1,0,1,0,0
45356,0,0,1,0,1,0,0
37776,1,0,0,1,1,0,0
7069,1,0,0,1,1,0,0
13970,1,0,1,0,0,0,1
7855,1,0,0,1,1,0,0
19476,1,0,0,1,1,0,0
27379,1,1,0,0,1,0,0
6987,0,0,0,1,1,0,0
32499,1,0,0,1,1,0,0
39071,1,0,0,1,1,0,0
57832,0,0,0,1,1,0,0
44419,1,0,1,0,0,1,0
14369,0,0,1,0,1,0,0
41957,1,0,0,1,1,0,0
11429,0,0,0,1,1,0,0
41359,1,1,0,0,1,0,0
1990,0,0,0,1,0,0,1
15089,1,0,0,1,1,0,0
6389,1,0,1,0,0,0,1
50019,0,1,0,0,1,0,0
19644,0,0,0,1,1,0,0
4886,0,0,0,1,1,0,0
39627,1,0,1,0,0,0,1
5954,1,0,0,1,1,0,0
11871,1,0,1,0,0,1,0
5168,1,0,0,1,1,0,0
28567,1,0,0,1,1,0,0
42984,1,0,1,0,0,0,1
30598,1,1,0,0,0,0,1
22861,1,0,1,0,1,0,0
17188,1,0,0,1,1,0,0
3891,1,0,0,1,1,0,0
9597,1,0,0,1,1,0,0
13528,1,1,0,0,1,0,0
19012,0,0,0,1,1,0,0
8445,0,0,0,1,1,0,0
49762,0,1,0,0,1,0,0
44841,1,0,0,1,1,0,0
52118,0,0,0,1,1,0,0
4872,1,0,0,1,1,0,0
45369,0,0,1,0,1,0,0
11885,1,0,1,0,0,1,0
37749,1,0,0,1,1,0,0
42970,0,1,0,0,1,0,0
18306,1,0,0,1,1,0,0
3865,1,0,0,1,1,0,0
9563,1,0,0,1,0,1,0
17940,1,0,0,1,1,0,0
3059,1,0,0,1,1,0,0
10359,1,0,0,1,1,0,0
53802,1,0,0,1,1,0,0
38533,1,0,1,0,1,0,0
40429,0,0,0,1,1,0,0
32835,0,0,1,0,1,0,0
24950,0,0,0,1,1,0,0
12856,1,0,1,0,1,0,0
13984,1,0,1,0,1,0,0
19482,1,0,0,1,1,0,0
9107,1,0,1,0,0,0,1
18550,0,0,1,0,1,0,0
6973,1,0,0,1,1,0,0
37923,0,0,0,1,1,0,0
59160,1,0,1,0,1,0,0
56914,0,0,1,0,1,0,0
4618,0,0,0,1,1,0,0
14993,1,0,0,1,1,0,0
1964,1,0,1,0,1,0,0
29025,1,0,0,1,0,0,1
29819,1,0,0,1,1,0,0
12258,1,0,0,1,0,1,0
18762,0,0,0,1,1,0,0
9335,0,0,0,1,1,0,0
11420,1,0,0,1,1,0,0
41350,1,1,0,0,1,0,0
40282,1,1,0,0,1,0,0
33770,1,0,1,0,1,0,0
36202,1,1,0,0,1,0,0
20367,1,0,0,1,1,0,0
1999,1,1,0,0,1,0,0
6380,1,0,1,0,0,0,1
16605,0,0,0,1,1,0,0
7252,1,0,1,0,0,1,0
13377,0,0,1,0,1,0,0
2720,1,1,0,0,1,0,0
31027,1,0,0,1,0,1,0
26090,1,0,0,1,0,1,0
22602,1,0,0,1,0,0,1
16437,1,0,0,1,1,0,0
8814,1,0,0,1,1,0,0
43635,0,0,0,1,1,0,0
27370,1,0,0,1,1,0,0
31215,1,0,1,0,0,0,1
32490,1,0,0,1,1,0,0
41162,0,1,0,0,1,0,0
33542,0,0,0,1,1,0,0
39844,1,0,0,1,1,0,0
44410,1,0,1,0,0,1,0
5737,1,0,1,0,0,0,1
20155,1,0,0,1,1,0,0
38996,1,1,0,0,1,0,0
14360,0,0,1,0,1,0,0
19827,1,0,0,1,1,0,0
22266,0,0,1,0,1,0,0
16053,1,0,0,1,1,0,0
3898,0,0,0,1,1,0,0
17181,1,0,0,1,1,0,0
2176,1,0,0,1,1,0,0
13521,0,0,0,1,1,0,0
44848,1,0,0,1,1,0,0
33126,0,0,1,0,1,0,0
11276,1,0,0,1,0,0,1
25043,0,0,0,1,0,0,1
5353,0,0,1,0,0,0,1
14704,1,0,0,1,0,1,0
4281,1,0,1,0,0,1,0
36454,1,0,1,0,0,0,1
33314,1,0,0,1,1,0,0
11044,1,0,0,1,1,0,0
41734,0,0,1,0,1,0,0
5161,1,0,0,1,1,0,0
11878,1,0,1,0,0,1,0
45394,0,0,1,0,1,0,0
7636,1,1,0,0,0,0,1
23186,1,0,0,1,0,1,0
22868,1,0,1,0,1,0,0
31443,0,0,0,1,0,0,1
3296,1,0,1,0,0,0,1
13713,1,0,0,1,1,0,0
2344,1,0,0,1,1,0,0
43063,1,0,0,1,1,0,0
51760,0,0,1,0,1,0,0
17175,1,0,0,1,1,0,0
6522,1,1,0,0,0,0,1
47605,0,0,1,0,1,0,0
26632,0,0,1,0,1,0,0
3050,1,0,0,1,1,0,0
31685,1,0,1,0,1,0,0
2182,1,0,0,1,1,0,0
10350,0,0,0,1,1,0,0
57497,1,0,1,0,0,1,0
40420,0,0,0,1,1,0,0
11282,1,1,0,0,1,0,0
15622,1,1,0,0,1,0,0
4275,1,0,1,0,1,0,0
10162,1,0,1,0,1,0,0
37740,1,0,0,1,1,0,0
4047,1,0,1,0,0,0,1
45360,0,0,1,0,1,0,0
16295,1,0,0,1,1,0,0
23172,1,0,0,1,1,0,0
42145,1,0,1,0,0,0,1
3262,1,0,0,1,1,0,0
12635,1,0,0,1,1,0,0
9758,1,0,0,1,1,0,0
32656,1,0,0,1,0,0,1
40276,1,1,0,0,1,0,0
24733,1,0,0,1,1,0,0
10506,0,0,0,1,1,0,0
4423,1,0,0,1,1,0,0
6374,1,0,1,0,1,0,0
17723,1,0,0,1,1,0,0
35473,0,0,1,0,1,0,0
13383,0,0,1,0,1,0,0
42521,1,0,0,1,1,0,0
3606,1,0,1,0,1,0,0
26064,1,0,0,1,0,1,0
12251,1,0,0,1,0,1,0
9932,1,0,0,1,1,0,0
17511,1,0,0,1,1,0,0
35641,1,0,1,0,0,0,1
30333,1,0,0,1,1,0,0
18559,0,0,1,0,1,0,0
26256,1,1,0,0,0,0,1
42713,0,0,1,0,1,0,0
3434,1,0,0,1,1,0,0
32464,1,0,0,1,1,0,0
24501,1,0,0,1,0,1,0
40044,1,0,0,1,1,0,0
15246,1,0,1,0,1,0,0
45536,1,0,0,1,1,0,0
53453,0,0,1,0,1,0,0
51599,0,1,0,0,1,0,0
28551,1,0,0,1,1,0,0
22857,1,0,1,0,1,0,0
27519,0,0,1,0,1,0,0
23985,1,0,0,1,0,1,0
9793,1,0,0,1,1,0,0
5962,1,0,0,1,1,0,0
39611,0,0,1,0,1,0,0
10995,1,0,0,1,1,0,0
44877,1,0,0,1,1,0,0
33119,0,0,1,0,1,0,0
24992,0,1,0,0,1,0,0
19818,1,0,0,1,1,0,0
22259,0,0,1,0,1,0,0
2975,1,0,0,1,1,0,0
19024,0,0,1,0,1,0,0
8473,0,0,0,1,1,0,0
17982,1,0,1,0,0,0,1
2149,1,0,0,1,1,0,0
25418,1,0,1,0,0,0,1
41961,1,1,0,0,1,0,0
13946,0,0,0,1,1,0,0
46378,1,0,0,1,1,0,0
16408,1,0,0,1,1,0,0
7863,1,0,1,0,0,1,0
8017,1,0,0,1,0,0,1
26893,0,0,0,1,1,0,0
13348,0,1,0,0,1,0,0
31018,1,1,0,0,0,1,0
19672,0,0,0,1,1,0,0
15883,0,0,1,0,1,0,0
39275,1,0,1,0,1,0,0
14951,1,0,0,1,1,0,0
59390,1,0,1,0,1,0,0
20358,1,0,0,1,1,0,0
33589,1,0,0,1,1,0,0
41995,0,1,0,0,1,0,0
56922,0,0,1,0,1,0,0
37129,1,0,0,1,0,1,0
12860,1,0,1,0,0,1,0
9131,1,0,1,0,0,0,1
6945,0,0,0,1,1,0,0
26269,1,0,0,1,1,0,0
7299,1,0,0,1,1,0,0
26867,0,0,0,1,1,0,0
27189,1,0,0,1,1,0,0
3639,1,0,1,0,1,0,0
19686,0,0,0,1,1,0,0
31488,1,1,0,0,0,1,0
49592,0,0,1,0,1,0,0
35814,0,0,1,0,1,0,0
48440,1,0,0,1,1,0,0
9767,1,0,0,1,0,0,1
5996,1,0,0,1,1,0,0
4844,0,0,0,1,1,0,0
4078,0,0,1,0,1,0,0
44883,1,0,0,1,1,0,0
38505,0,1,0,0,1,0,0
5398,1,0,1,0,0,0,1
3853,0,0,0,1,1,0,0
2981,1,0,0,1,1,0,0
42348,0,1,0,0,1,0,0
9555,1,0,0,1,0,0,1
9935,1,0,0,1,1,0,0
17516,0,0,0,1,1,0,0
30334,1,0,0,1,1,0,0
3433,0,0,0,1,1,0,0
26251,1,1,0,0,0,0,1
21848,1,0,0,1,1,0,0
32463,1,0,0,1,1,0,0
40043,1,1,0,0,1,0,0
45531,1,0,0,1,1,0,0
15241,1,0,1,0,1,0,0
53454,0,0,1,0,1,0,0
37111,1,1,0,0,0,1,0
32651,1,0,0,1,0,0,1
10501,0,0,0,1,1,0,0
40271,1,0,0,1,1,0,0
4424,1,0,0,1,1,0,0
17724,1,0,0,1,1,0,0
